Date,Year,Month,Details,Income,Spending,Category,Source,Currency
04/11/2024,2024,11,POS01NOV Revolut**908,,100,Transfer,BOI,EUR
04/11/2024,2024,11,POSC02NOV DUNNES CORN,,20.63,Supermarket,BOI,EUR
04/11/2024,2024,11,POSC03NOV TESCO STORE,,0.74,Supermarket,BOI,EUR
05/11/2024,2024,11,V960358415051124FA SP,280,,Child Benefit,BOI,EUR
06/11/2024,2024,11,POSC05NOV 0966 LIDL D,,11.37,Supermarket,BOI,EUR
06/11/2024,2024,11,POSC05NOV 0966 LIDL D,,18.83,Supermarket,BOI,EUR
06/11/2024,2024,11,POSC05NOV DUNNES CORN,,20.01,Supermarket,BOI,EUR
07/11/2024,2024,11,POS06NOV PAYZONE PARK,,10,Parking,BOI,EUR
08/11/2024,2024,11,SuperValue,,2.25,Supermarket,BOI,EUR
08/11/2024,2024,11,Vodafone Irel SEPA DD,,80,Mobile,BOI,EUR
11/11/2024,2024,11,BEN O RAFFERTY SOL WB,,236600,Property,BOI,EUR
11/11/2024,2024,11,POSC08NOV 0966 LIDL D,,6.04,Supermarket,BOI,EUR
11/11/2024,2024,11,POSC08NOV 0966 LIDL D,,3.08,Supermarket,BOI,EUR
11/11/2024,2024,11,POSC08NOV DUNNES CORN,,20.58,Supermarket,BOI,EUR
11/11/2024,2024,11,POSC08NOV SUPERVALU D,,5,Supermarket,BOI,EUR
15/11/2024,2024,11,Bacelona Trip,,697.95,Travel,BOI,EUR
15/11/2024,2024,11,Bacelona Trip,,935.69,Travel,BOI,EUR
18/11/2024,2024,11,POS17NOV NANDOS.IE,,52.2,Meal,BOI,EUR
18/11/2024,2024,11,POSC15NOV DUNNES CORN,,20.05,Supermarket,BOI,EUR
18/11/2024,2024,11,POSC17NOV IKEA IRELAN,,11.05,Meal,BOI,EUR
19/11/2024,2024,11,TRANSLIT Nov1      SP,21.33,,Income,BOI,EUR
20/11/2024,2024,11,POSC19NOV DUNNES CORN,,10.99,Supermarket,BOI,EUR
21/11/2024,2024,11,365 Online  Ben soli,,3424.16,Property,BOI,EUR
21/11/2024,2024,11,365 Online  Graham H,,5000,Property,BOI,EUR
21/11/2024,2024,11,POSC20NOV 0557 LIDL P,,2.76,Supermarket,BOI,EUR
21/11/2024,2024,11,POSC20NOV 0557 LIDL P,,6.67,Supermarket,BOI,EUR
21/11/2024,2024,11,POSC20NOV DUNNES CORN,,30.27,Supermarket,BOI,EUR
22/11/2024,2024,11,Boots,,53.9,Medicine,BOI,EUR
22/11/2024,2024,11,POS21NOV Revolut**475,,100,Transfer,BOI,EUR
25/11/2024,2024,11,POS22NOV APPLE.COM/BI,,9.99,Subscription,BOI,EUR
25/11/2024,2024,11,POSC22NOV DUNNES CORN,,20.24,Supermarket,BOI,EUR
25/11/2024,2024,11,POSC24NOV TESCO STORE,,8.5,Supermarket,BOI,EUR
26/11/2024,2024,11,Alexandra college,,100,School,BOI,EUR
26/11/2024,2024,11,Ikea,,1.65,Furniture,BOI,EUR
26/11/2024,2024,11,Lidl,,2.97,Supermarket,BOI,EUR
26/11/2024,2024,11,Mcdonald,,3,Meal,BOI,EUR
26/11/2024,2024,11,Mcdonald,,3,Meal,BOI,EUR
26/11/2024,2024,11,Pepco,,3.25,Supermarket,BOI,EUR
26/11/2024,2024,11,POSC25NOV CWIRE Retai,,26.45,Medicine,BOI,EUR
26/11/2024,2024,11,POSC25NOV DR MARIA BO,,70,Doctor,BOI,EUR
26/11/2024,2024,11,POSC25NOV SUPERVALU D,,7,Supermarket,BOI,EUR
26/11/2024,2024,11,TK Maxx,,8.99,Gift,BOI,EUR
27/11/2024,2024,11,LHC-OP1126 7610046CTO,25,,Doctor,BOI,EUR
27/11/2024,2024,11,POSC26NOV DUNNES LEOP,,20.45,Supermarket,BOI,EUR
28/11/2024,2024,11,Amazon US,,160.55,Tools,BOI,EUR
29/11/2024,2024,11,FEE: MAINTAINING ACC,,6,Bank,BOI,EUR
29/11/2024,2024,11,M&S,,7,Supermarket,BOI,EUR
02/12/2024,2024,12,APT 32 SANTRY      SP,1938,,Income,BOI,EUR
02/12/2024,2024,12,POS29NOV LEAP CARD AP,,5,Transport,BOI,EUR
02/12/2024,2024,12,POSC30NOV DUNNES CORN,,20.6,Supermarket,BOI,EUR
03/12/2024,2024,12,V960358415031224FA SP,280,,Child Benefit,BOI,EUR
04/12/2024,2024,12,POSC03DEC DUNNES LEOP,,20.32,Supermarket,BOI,EUR
04/12/2024,2024,12,POSC03DEC IKEA IRELAN,,130,Furniture,BOI,EUR
06/12/2024,2024,12,Chemist,,17.88,Medicine,BOI,EUR
06/12/2024,2024,12,POSC05DEC 0966 LIDL D,,6.32,Supermarket,BOI,EUR
06/12/2024,2024,12,POSC05DEC 0966 LIDL D,,21.74,Supermarket,BOI,EUR
09/12/2024,2024,12,POSC06DEC DUNNES CORN,,20.24,Supermarket,BOI,EUR
09/12/2024,2024,12,POSC06DEC DUNNES CORN,,20,Supermarket,BOI,EUR
09/12/2024,2024,12,POSC06DEC UTS TECHNOL,,1,Parking,BOI,EUR
09/12/2024,2024,12,Vodafone Irel SEPA DD,,80,Mobile,BOI,EUR
10/12/2024,2024,12,POSC09DEC DUNNES CORN,,20.98,Supermarket,BOI,EUR
11/12/2024,2024,12,Amazon,,131,Tool,BOI,EUR
12/12/2024,2024,12,365 Online  TANG YEUK,7.7,,Meal,BOI,EUR
12/12/2024,2024,12,POSC11DEC BARRY AND B,,123.2,Meal,BOI,EUR
12/12/2024,2024,12,POSC11DEC DUNNES CORN,,20.94,Supermarket,BOI,EUR
13/12/2024,2024,12,Flying Tiger,,3,Furniture,BOI,EUR
13/12/2024,2024,12,Madame PHO,,60.9,Meal,BOI,EUR
14/12/2024,2024,12,13DEC LIDL 0154 DUND,,5.98,Supermarket,BOI,EUR
14/12/2024,2024,12,13DEC LIDL 0154 DUND,,11.01,Supermarket,BOI,EUR
14/12/2024,2024,12,13DEC MARKS & SPENCE,,3.56,Supermarket,BOI,EUR
14/12/2024,2024,12,14DEC DUNNES CORNELS,,20.82,Supermarket,BOI,EUR
14/12/2024,2024,12,365 Online  WAN HOI Y,,3000,Transfer,BOI,EUR
16/12/2024,2024,12,365 Online  WAN HOI Y,,3000,Transfer,BOI,EUR
16/12/2024,2024,12,POSC13DEC LIDL 0154 D,,5.98,Supermarket,BOI,EUR
16/12/2024,2024,12,POSC13DEC LIDL 0154 D,,11.01,Supermarket,BOI,EUR
16/12/2024,2024,12,POSC13DEC MARKS & SPE,,3.56,Supermarket,BOI,EUR
16/12/2024,2024,12,POSC14DEC DUNNES CORN,,20.82,Supermarket,BOI,EUR
16/12/2024,2024,12,POSC15DEC TESCO STORE,,1.27,Supermarket,BOI,EUR
17/12/2024,2024,12,POSC16DEC DUNNES CORN,,20.29,Supermarket,BOI,EUR
17/12/2024,2024,12,POSC16DEC DUNNES CORN,,30.58,Supermarket,BOI,EUR
17/12/2024,2024,12,POSC16DEC TESCO STORE,,5.47,Supermarket,BOI,EUR
18/12/2024,2024,12,Buymie Invoice 721 SP,33.27,,Income,BOI,EUR
19/12/2024,2024,12,POS18DEC SP CLOUD PIC,,42.88,Coffee,BOI,EUR
19/12/2024,2024,12,POSC18DEC ALDI 11 872,,3.97,Supermarket,BOI,EUR
19/12/2024,2024,12,POSC18DEC LIDL IRELAN,,10.38,Supermarket,BOI,EUR
19/12/2024,2024,12,POSC18DEC TESCO STORE,,4.84,Supermarket,BOI,EUR
20/12/2024,2024,12,POS18DEC PRTB,,40,Rental Property,BOI,EUR
20/12/2024,2024,12,POSC18DEC POST&PAY,,1.4,Postal,BOI,EUR
21/12/2024,2024,12,"Card transaction of 1,175.50 EUR issued by Emirates.com Frankfurt Am",,1175.5,Travel,Wise,EUR
23/12/2024,2024,12,POS22DEC APPLE.COM/BI,,9.99,Subscription,BOI,EUR
23/12/2024,2024,12,POSC20DEC DUNNES CORN,,21.23,Supermarket,BOI,EUR
23/12/2024,2024,12,POSC20DEC DUNNES CORN,,22.4,Supermarket,BOI,EUR
24/12/2024,2024,12,Card transaction of 216.64 EUR issued by Aer Lingus DUBLIN,,216.64,Travel,Wise,EUR
24/12/2024,2024,12,POSC23DEC 0966 LIDL D,,25.31,Supermarket,BOI,EUR
24/12/2024,2024,12,POSC23DEC 0966 LIDL D,,6.33,Supermarket,BOI,EUR
24/12/2024,2024,12,POSC23DEC DUNNES LEOP,,20.08,Supermarket,BOI,EUR
24/12/2024,2024,12,POSC23DEC DUNNES LEOP,,20.15,Supermarket,BOI,EUR
24/12/2024,2024,12,POSC23DEC DUNNES LEOP,,20.46,Supermarket,BOI,EUR
27/12/2024,2024,12,Burger King,,5,Meal,BOI,EUR
27/12/2024,2024,12,Card transaction of 23.00 EUR issued by Penneys Nutgrove Shopping RATHFARNHAM,,23,Supermarket,BOI,EUR
27/12/2024,2024,12,Card transaction of 9.95 EUR issued by Mr Price DUBLIN,,9.95,Supermarket,BOI,EUR
27/12/2024,2024,12,JYSK,,2,Furniture,BOI,EUR
27/12/2024,2024,12,Pennys,,7,Clothing,BOI,EUR
27/12/2024,2024,12,Vidaxlie,,74.69,Furniture,BOI,EUR
28/12/2024,2024,12,Card transaction of 120.00 EUR issued by Alexandra College DUBLIN,,120,School,BOI,EUR
30/12/2024,2024,12,POSC27DEC DUNNES BEAC,,29.02,Supermarket,BOI,EUR
30/12/2024,2024,12,POSC27DEC LIDL 0154 D,,17.06,Supermarket,BOI,EUR
30/12/2024,2024,12,POSC27DEC LIDL IRELAN,,2.89,Supermarket,BOI,EUR
31/12/2024,2024,12,APT 32 SANTRY CROS SP,1938,,Rental Income,BOI,EUR
31/12/2024,2024,12,FEE: MAINTAINING ACC,,6,Bank,BOI,EUR
01/01/2025,2025,1,Lunch,,16.4,Meal,BOI,EUR
02/01/2025,2025,1,Card transaction of 344.07 EUR issued by Accor* Mercure Amsterd ALL.ACCOR.COM,,344.07,Travel,Wise,EUR
02/01/2025,2025,1,POS01JAN Revolut**908,,600,Transfer,BOI,EUR
02/01/2025,2025,1,POSC30DEC DUNNES CORN,,19.95,Supermarket,BOI,EUR
02/01/2025,2025,1,POSC30DEC DUNNES CORN,,20.11,Supermarket,BOI,EUR
03/01/2025,2025,1,Card transaction of 25.98 EUR issued by Sprout  Co Kitchen Limit Kildare,,25.98,Meal,BOI,EUR
03/01/2025,2025,1,Card transaction of 3.50 EUR issued by L Officina By Dunne And C KILDARE,,3.5,Supermarket,BOI,EUR
03/01/2025,2025,1,Card transaction of 4.00 EUR issued by White Water Car Park DUBLIN,,4,Parking,BOI,EUR
03/01/2025,2025,1,Card transaction of 46.00 EUR issued by Fujiyama Restaurant NEWBRIDGE,,46,Meal,BOI,EUR
03/01/2025,2025,1,Card transaction of 80.00 EUR issued by Calvin Klein DUBLIN,,80,Clothing,BOI,EUR
03/01/2025,2025,1,Card transaction of 87.00 EUR issued by Adidas Ireland Limited Dublin,,87,Clothing,BOI,EUR
03/01/2025,2025,1,Circle K,,30.22,Fuel,BOI,EUR
03/01/2025,2025,1,Eurogiant,,3,Furniture,BOI,EUR
05/01/2025,2025,1,Dundrum carkpark,,3.7,Parking,BOI,EUR
06/01/2025,2025,1,Card transaction of 53.83 EUR issued by Asia Market Cash And Carr DUBLIN,,53.83,Supermarket,BOI,EUR
06/01/2025,2025,1,POS03JAN CHARGEPOINT,,10,EV Charge,BOI,EUR
06/01/2025,2025,1,POSC03JAN DUNNES CORN,,20.23,Supermarket,BOI,EUR
06/01/2025,2025,1,POSC03JAN DUNNES CORN,,20.62,Supermarket,BOI,EUR
06/01/2025,2025,1,POSC05JAN TESCO STORE,,6.4,Supermarket,BOI,EUR
06/01/2025,2025,1,Vodafone Irel SEPA DD,,98.55,Mobile,BOI,EUR
06/01/2025 18:18,2025,1,yum cha,,8,Meal,BOI,EUR
07/01/2025,2025,1,Balance cashback,0.32,,Bank,BOI,EUR
07/01/2025,2025,1,Card transaction of 106.90 EUR issued by Amzn Mktp Uk*Xn6a47ey5 AMAZON.CO.UK,,106.9,Furniture,BOI,EUR
07/01/2025,2025,1,Card transaction of 125.77 EUR issued by Amzn Mktp Uk*Aa3zs8vp5 AMAZON.CO.UK,,125.77,Transfer,BOI,EUR
07/01/2025,2025,1,cashback,,0.1,Bank,BOI,EUR
07/01/2025,2025,1,V960358415070125FA SP,140,,Child Benefit,BOI,EUR
07/01/2025 22:20,2025,1,Amazon,232.67,,Transfer,BOI,EUR
08/01/2025,2025,1,Card transaction of 30.00 EUR issued by Jysk Sandyford SANDYFORD,,30,Furniture,BOI,EUR
08/01/2025,2025,1,Card transaction of 37.45 EUR issued by Circle K Apollo DUNDRUM,,37.45,Fuel,BOI,EUR
08/01/2025,2025,1,Card transaction of 63.48 USD issued by Sp Drberg.com SHOP.DRBERG.C,,61.81,Medicine,BOI,EUR
08/01/2025,2025,1,E&C Beacon,,51.95,Meal,BOI,EUR
08/01/2025,2025,1,POSC07JAN DUNNES CORN,,20.48,Supermarket,BOI,EUR
09/01/2025,2025,1,POSC08JAN DUNNES BEAC,,20.26,Supermarket,BOI,EUR
10/01/2025,2025,1,Card transaction of 10.96 EUR issued by 0966 Lidl Deansgra DEANSGRANGE,,10.96,Supermarket,BOI,EUR
10/01/2025,2025,1,Card transaction of 155.18 EUR issued by Alexandra College DUBLIN,,155.18,School,BOI,EUR
13/01/2025,2025,1,365 Online  Ben ORaf,,20000,Rental Property,BOI,EUR
13/01/2025,2025,1,365 Online  Ben soli,,900,Rental Property,BOI,EUR
13/01/2025,2025,1,365 Online  Ben soli,,9500,Rental Property,BOI,EUR
13/01/2025,2025,1,Card transaction of 8.90 EUR issued by Relay Air Paris 4167877 95814090 CB S,,8.9,Travel,Wise,EUR
13/01/2025,2025,1,POS11JAN SP CLOUD PIC,,31.5,Coffee,BOI,EUR
13/01/2025,2025,1,POS12JAN IKEA IRELAND,,102.5,Furniture,BOI,EUR
13/01/2025,2025,1,POSC10JAN DUNNES CORN,,20.41,Supermarket,BOI,EUR
13/01/2025,2025,1,POSC10JAN DUNNES CORN,,30.14,Supermarket,BOI,EUR
14/01/2025,2025,1,365 Online  Ben ORaf,,20000,Rental Property,BOI,EUR
14/01/2025,2025,1,POSC13JAN IKEA IRELAN,,45.29,Furniture,BOI,EUR
14/01/2025,2025,1,POSC13JAN IKEA IRELAN,,7.5,Furniture,BOI,EUR
14/01/2025,2025,1,POSC13JAN IKEA IRELAN,,5.3,Furniture,BOI,EUR
15/01/2025,2025,1,POSC14JAN DUNNES CORN,,20.1,Supermarket,BOI,EUR
17/01/2025,2025,1,POS16JAN JD WETHERSPO,,9.55,Meal,BOI,EUR
17/01/2025,2025,1,POSC16JAN CWIRE Retai,,12.78,Medicine,BOI,EUR
17/01/2025,2025,1,POSC16JAN LIDL GREYST,,37.79,Supermarket,BOI,EUR
17/01/2025,2025,1,POSC16JAN LIDL IRELAN,,15.41,Supermarket,BOI,EUR
19/01/2025,2025,1,Orange,,1.25,Supermarket,BOI,EUR
19/01/2025,2025,1,Wise Card Acquisition,,4,Bank,BOI,EUR
20/01/2025,2025,1,BEN O RAFFERTY SOL WB,,317323.06,Rental Property,BOI,EUR
20/01/2025,2025,1,Calendar,,10,Furniture,BOI,EUR
20/01/2025,2025,1,POSC17JAN DUNNES CORN,,20.96,Supermarket,BOI,EUR
20/01/2025,2025,1,POSC17JAN DUNNES LEOP,,20.55,Supermarket,BOI,EUR
20/01/2025,2025,1,POSC17JAN IKEA IRELAN,,17,Furniture,BOI,EUR
20/01/2025,2025,1,POSC18JAN LIDL IRELAN,,1.5,Supermarket,BOI,EUR
20/01/2025,2025,1,POSC18JAN LIDL IRELAN,,13.14,Supermarket,BOI,EUR
21/01/2025,2025,1,Bambu,,271.66,Electrical Appliances,BOI,EUR
22/01/2025,2025,1,Appliance for rental property,,152.95,Rental Property,BOI,EUR
22/01/2025,2025,1,POSC21JAN DUNNES CORN,,22.16,Supermarket,BOI,EUR
23/01/2025,2025,1,Dunned from dicky,2.96,,Supermarket,Revolut,EUR
23/01/2025,2025,1,POS22JAN APPLE.COM/BI,,9.99,Subscription,BOI,EUR
23/01/2025,2025,1,POS22JAN Revolut**908,,100,Transfer,BOI,EUR
23/01/2025,2025,1,Temu,,21.11,Furniture,BOI,EUR
24/01/2025,2025,1,POSC23JAN DUNNES CORN,,40.3,Supermarket,BOI,EUR
24/01/2025,2025,1,POSC23JAN DUNNES CORN,,11.34,Supermarket,BOI,EUR
26/01/2025,2025,1,Hotpot,,16.3,Meal,BOI,EUR
26/01/2025,2025,1,Hotpot,16.3,,Supermarket,Revolut,EUR
27/01/2025 09:24,2025,1,dunnes,,4.16,Supermarket,Revolut,EUR
28/01/2025,2025,1,POSC27JAN 0966 LIDL D,,17.9,Supermarket,BOI,EUR
28/01/2025,2025,1,POSC27JAN DUNNES CORN,,20.87,Supermarket,BOI,EUR
29/01/2025,2025,1,POS28JAN CARCHARGER E,,10,EV Charge,BOI,EUR
29/01/2025,2025,1,POSC28JAN DUBLIN AIRP,,3,Parking,BOI,EUR
29/01/2025,2025,1,POSC28JAN IKEA IRELAN,,15,Furniture,BOI,EUR
29/01/2025,2025,1,POSC28JAN IKEA IRELAN,,1.6,Furniture,BOI,EUR
29/01/2025 17:12,2025,1,meal,,39,Meal,BOI,EUR
30/01/2025,2025,1,POS29JAN PAYZONE PARK,,10,Parking,BOI,EUR
31/01/2025,2025,1,APT 32 SANTRY CROS SP,1938,,Rental Income,BOI,EUR
31/01/2025,2025,1,FEE: MAINTAINING ACC,,6,Bank,BOI,EUR
31/01/2025,2025,1,POSC29JAN FOXY LOUNGE,,100,Meal,BOI,EUR
31/01/2025,2025,1,POSC29JAN YOURPARKING,,2.5,Parking,BOI,EUR
02/02/2025,2025,2,Orange,,1.5,Supermarket,BOI,EUR
02/02/2025,2025,2,Orange,,1.5,Supermarket,Revolut,EUR
04/02/2025,2025,2,Card transaction of 3.50 EUR issued by Dunnes Cornelscourt FOXROCK,,3.5,Supermarket,BOI,EUR
04/02/2025,2025,2,POS01FEB VHI CPNO2,,164.8,Insurance,BOI,EUR
04/02/2025,2025,2,POSC03FEB 0966 LIDL D,,16.99,Supermarket,BOI,EUR
04/02/2025,2025,2,POSC31JAN DUNNES CORN,,20.54,Supermarket,BOI,EUR
04/02/2025,2025,2,POSC31JAN TESCO STORE,,17,Supermarket,BOI,EUR
04/02/2025,2025,2,V960358415040225FA SP,140,,Child Benefit,BOI,EUR
05/02/2025,2025,2,365 Online  Henriett,,90,Rental Property,BOI,EUR
05/02/2025,2025,2,POSC04FEB DUNNES CORN,,20.22,Supermarket,BOI,EUR
05/02/2025 18:21,2025,2,Supermkt,,5.71,Supermarket,BOI,EUR
06/02/2025,2025,2,Balance cashback,1.11,,Bank,BOI,EUR
06/02/2025,2025,2,BEN O RAFFERTY SOL WB,,207503.92,Rental Property,BOI,EUR
06/02/2025,2025,2,Card transaction of 10.30 EUR issued by Tesco Stores   3667 WICKLOW,,10.3,Supermarket,BOI,EUR
06/02/2025,2025,2,cashback,,0.28,Bank,BOI,EUR
07/02/2025,2025,2,Laya Healthca SEPA DD,,3267.96,Insurance,BOI,EUR
09/02/2025,2025,2,Card transaction of 45.20 EUR issued by Nandos.ie DUBLIN,,45.2,Meal,BOI,EUR
10/02/2025,2025,2,POSC08FEB TESCO STORE,,12.25,Supermarket,BOI,EUR
10/02/2025,2025,2,Vodafone Irel SEPA DD,,105,Mobile,BOI,EUR
11/02/2025,2025,2,Card transaction of 20.01 EUR issued by Dunnes Cornelscourt FOXROCK,,20.01,Supermarket,BOI,EUR
11/02/2025,2025,2,Card transaction of 20.14 EUR issued by Dunnes Cornelscourt FOXROCK,,20.14,Supermarket,BOI,EUR
12/02/2025,2025,2,365 Online  Vanke,,1715.85,Rental Property,BOI,EUR
13/02/2025,2025,2,Sent money to Kit Ning Fung,,2225.34,Rental Property,BOI,EUR
14/02/2025,2025,2,Card transaction of 47.83 EUR issued by Aldi Stores RATHNEW,,47.83,Supermarket,BOI,EUR
16/02/2025,2025,2,Card transaction of 20.48 EUR issued by Dunnes Cornelscourt FOXROCK,,20.48,Supermarket,BOI,EUR
18/02/2025 14:44,2025,2,cam to franco,30,,Electrical Appliances,BOI,EUR
19/02/2025,2025,2,36 HENRIETTA       SP,5460,,Rental Income,BOI,EUR
19/02/2025,2025,2,Card transaction of 9.15 EUR issued by 0557 Lidl Pottery DUNLAOGHAIRE,,9.15,Supermarket,BOI,EUR
20/02/2025,2025,2,POSC19FEB DUNNES CORN,,40.16,Supermarket,BOI,EUR
20/02/2025,2025,2,POSC19FEB DUNNES CORN,,20.09,Supermarket,BOI,EUR
21/02/2025,2025,2,POS20FEB IKEA IRELAND,19,,Furniture,BOI,EUR
21/02/2025,2025,2,POSC20FEB DR MARIA BO,,70,Doctor,BOI,EUR
21/02/2025,2025,2,POSC20FEB LIDL IRELAN,,10,Supermarket,BOI,EUR
21/02/2025,2025,2,POSC20FEB Tonys Asian,,6.8,Supermarket,BOI,EUR
21/02/2025,2025,2,RFDD-FEB20-0213711CTO,3267.96,,Insurance,BOI,EUR
24/02/2025,2025,2,POS21FEB JD WETHERSPO,,26.3,Meal,BOI,EUR
24/02/2025,2025,2,POS22FEB APPLE.COM/BI,,9.99,Subscription,BOI,EUR
24/02/2025,2025,2,POSC21FEB CWIRE Retai,,29.94,Medicine,BOI,EUR
24/02/2025,2025,2,POSC21FEB DUNNES CORN,,20.69,Supermarket,BOI,EUR
25/02/2025,2025,2,POSC24FEB DUNNES CORN,,40.69,Supermarket,BOI,EUR
25/02/2025,2025,2,Vhi 0003850916PCC  SP,20,,Insurance,BOI,EUR
26/02/2025,2025,2,POS25FEB SP CLOUD PIC,,42.88,Coffee,BOI,EUR
28/02/2025,2025,2,36 TEMPLE PLACE    SP,3900,,Rental Income,BOI,EUR
28/02/2025,2025,2,FEE: MAINTAINING ACC,,6,Bank,BOI,EUR
28/02/2025,2025,2,POS27FEB DUBLIN AIRPO,,55,Travel,BOI,EUR
28/02/2025,2025,2,POSC27FEB ALDI 85 872,,18.84,Supermarket,BOI,EUR
28/02/2025,2025,2,POSC27FEB AVOCA SUGAR,,45.9,Meal,BOI,EUR
28/02/2025,2025,2,POSC27FEB DUNNES LEOP,,20.31,Supermarket,BOI,EUR
03/03/2025,2025,3,139 BLACKHALL      SP,122.5,,Rental Property,BOI,EUR
03/03/2025,2025,3,APT 32 SANTRY CROS SP,1938,,Rental Income,BOI,EUR
03/03/2025,2025,3,POSC02MAR TESCO STORE,,1.1,Supermarket,BOI,EUR
03/03/2025,2025,3,TEMPLE PLACE PARKI SP,234,,Rental Income,BOI,EUR
03/03/2025,2025,3,VHI           SEPA DD,,164.8,Insurance,BOI,EUR
03/03/2025 14:28,2025,3,Lunch,,29.1,Meal,BOI,EUR
04/03/2025,2025,3,365 Online  Vanke Cl,,122.5,Rental Property,BOI,EUR
04/03/2025,2025,3,POSC03MAR DUNNES NEWT,,32.54,Supermarket,BOI,EUR
04/03/2025,2025,3,V960358415040325FA SP,140,,Child Benefit,BOI,EUR
05/03/2025,2025,3,Aliexpress,,13.86,Electrical Appliances,BOI,EUR
05/03/2025,2025,3,Balance cashback,0.57,,Bank,BOI,EUR
05/03/2025,2025,3,Balance cashback,,0.57,Bank,BOI,EUR
05/03/2025,2025,3,cashback,,0.07,Bank,BOI,EUR
05/03/2025,2025,3,POS03MAR PRTB,,40,Rental Property,BOI,EUR
05/03/2025,2025,3,POS03MAR PRTB,,40,Rental Property,BOI,EUR
05/03/2025,2025,3,POS04MAR SP SAMURA JE,,21.95,Furniture,BOI,EUR
05/03/2025,2025,3,POS04MAR SP SAMURA JE,,21.95,Furniture,BOI,EUR
07/03/2025,2025,3,POS05MAR SP SAMURA JE,21.95,,Furniture,BOI,EUR
07/03/2025,2025,3,POSC06MAR ALDI 11 872,,2.27,Supermarket,BOI,EUR
07/03/2025,2025,3,POSC06MAR DUNNES CORN,,40.11,Supermarket,BOI,EUR
07/03/2025,2025,3,POSC06MAR DUNNES CORN,,20.78,Supermarket,BOI,EUR
07/03/2025,2025,3,POSC06MAR LIDL IRELAN,,3.99,Supermarket,BOI,EUR
07/03/2025,2025,3,POSC06MAR LIDL IRELAN,,12.42,Supermarket,BOI,EUR
07/03/2025,2025,3,POSC06MAR TESCO STORE,,7.15,Supermarket,BOI,EUR
08/03/2025,2025,3,Aliexpress,,7.94,Electrical Appliances,Wise,EUR
10/03/2025,2025,3,POS07MAR LEAP CARD AP,,10,Transport,BOI,EUR
10/03/2025,2025,3,POS07MAR LEAP CARD AP,,10,Transport,BOI,EUR
10/03/2025,2025,3,POSC07MAR ASIA MARKET,,3.2,Supermarket,BOI,EUR
10/03/2025,2025,3,POSC07MAR CW Henry St,,22,Supermarket,BOI,EUR
10/03/2025,2025,3,POSC07MAR MANEKI JAPA,,101.81,Meal,BOI,EUR
10/03/2025,2025,3,POSC07MAR MARKS & SPE,,8.2,Supermarket,BOI,EUR
10/03/2025,2025,3,Vodafone Irel SEPA DD,,105,Mobile,BOI,EUR
11/03/2025,2025,3,POSC10MAR DUNNES CORN,,20.01,Supermarket,BOI,EUR
12/03/2025,2025,3,365 Online  Cliff Ba,,460,Property,BOI,EUR
12/03/2025,2025,3,POS11MAR PAYZONE PARK,,10,Parking,BOI,EUR
13/03/2025,2025,3,POSC12MAR 0966 LIDL D,,18.59,Supermarket,BOI,EUR
13/03/2025,2025,3,POSC12MAR DUNNES CORN,,20.13,Supermarket,BOI,EUR
14/03/2025,2025,3,IRISH DIASPORA LOA GP,104150.88,,Bank-in,BOI,EUR
16/03/2025,2025,3,Jayo3d,,83.4678,Electrical Appliances,Wise,EUR
17/03/2025,2025,3,Sent money to Hoi Ying Wan,120,,Transfer,BOI,EUR
18/03/2025,2025,3,POS13MAR PRTB,,40,Rental Property,BOI,EUR
18/03/2025,2025,3,POS15MAR MYBUILDINGSU,,63.21,Electrical Appliances,BOI,EUR
18/03/2025,2025,3,POS16MAR TCD.IE STUDE,,2000,School,BOI,EUR
18/03/2025,2025,3,POS17MAR SP BELL LANE,,28.5,Coffee,BOI,EUR
18/03/2025,2025,3,POSC14MAR BREAD 41,,11.2,Meal,BOI,EUR
18/03/2025,2025,3,POSC14MAR BREAD 41,,9.1,Meal,BOI,EUR
18/03/2025,2025,3,POSC14MAR DUNNES NEWT,,40.38,Supermarket,BOI,EUR
18/03/2025,2025,3,POSC15MAR CIRCLE K EG,,51.27,Fuel,BOI,EUR
18/03/2025,2025,3,POSC15MAR DUNNES CORN,,20.14,Supermarket,BOI,EUR
18/03/2025,2025,3,POSC15MAR LVPS Car Pa,,5,Parking,BOI,EUR
19/03/2025,2025,3,Card transaction of EUR issued by Buckaroo    *Www Annef AMSTERDAM,,32,Travel,Wise,EUR
19/03/2025,2025,3,POS18MAR ALLIANZ PLC,,327.12,Insurance,BOI,EUR
19/03/2025,2025,3,POSC18MAR ALDI 85 872,,2.87,Supermarket,BOI,EUR
19/03/2025,2025,3,POSC18MAR DUNNES CORN,,20.04,Supermarket,BOI,EUR
19/03/2025,2025,3,POSC18MAR LIDL IRELAN,,23.49,Supermarket,BOI,EUR
20/03/2025,2025,3,APT 36 HERIETTA    SP,2660,,Rental Income,BOI,EUR
21/03/2025,2025,3,POSC20MAR DUNNES GEOR,,20.5,Supermarket,BOI,EUR
21/03/2025,2025,3,POSC20MAR GOOD WORLD,,26.9,Supermarket,BOI,EUR
21/03/2025,2025,3,POSC20MAR LIDL IRELAN,,5.49,Supermarket,BOI,EUR
21/03/2025,2025,3,POSC20MAR MARKS & SPE,,5.4,Supermarket,BOI,EUR
21/03/2025,2025,3,Revenue Commi SEPA DD,,573,License,BOI,EUR
